# {"t_start": 1557507735.6714146, "env_id": "HumanoidStandup-v2"} 
r,l,t
162155.594145,1000,33407.695797
163323.171319,1000,33410.76591
162154.04144,1000,33415.000207
161666.501064,1000,33418.002045
142783.199159,1000,33422.63167
159008.786771,1000,33425.684427
162958.309373,1000,33429.957047
157597.783823,1000,33433.025393
162324.620669,1000,33437.248932
151590.057887,1000,33440.295418
163180.272566,1000,33444.506506
162234.908224,1000,33447.578571
162212.543431,1000,33451.800642
162412.292917,1000,33454.834338
163409.813208,1000,33459.154922
162644.907007,1000,33462.181066
161991.489742,1000,33466.440041
161896.07495,1000,33469.487124
162274.290092,1000,33473.787808
163718.073122,1000,33476.845514
162905.825675,1000,33481.127065
162532.63263,1000,33484.203427
163862.917938,1000,33488.497663
160561.515383,1000,33491.574421
162886.727028,1000,33494.684324
162223.92166,1000,33498.928388
161455.536564,1000,33502.280752
162563.463115,1000,33506.619804
162800.690738,1000,33509.789719
163288.397584,1000,33513.905124
162699.207128,1000,33517.150018
163010.588362,1000,33521.324534
162636.983116,1000,33524.42736
163124.466698,1000,33528.703399
162377.391255,1000,33531.708071
162354.960055,1000,33536.081676
162071.660582,1000,33539.175397
146231.224357,1000,33543.544672
79956.407188,1000,33547.058468
161801.751606,1000,33551.113311
162545.909911,1000,33554.239141
162708.15384,1000,33558.364942
164245.311543,1000,33561.338357
163036.769039,1000,33565.707039
163337.252627,1000,33568.721088
156986.831373,1000,33573.016461
153646.593049,1000,33576.094937
163304.058781,1000,33580.337416
141209.656721,1000,33583.518781
161960.380695,1000,33587.663605
162080.770068,1000,33590.728226
161245.407143,1000,33595.168533
162840.565247,1000,33598.320839
162280.707842,1000,33602.503991
160255.130367,1000,33605.728924
162141.231739,1000,33610.164697
162635.693136,1000,33613.362134
161676.186222,1000,33617.573396
162781.021601,1000,33620.748784
163492.505725,1000,33624.910379
163446.75481,1000,33628.087689
161772.853559,1000,33632.326884
163095.515607,1000,33635.539951
120828.890055,1000,33639.812672
163989.651843,1000,33643.003265
164155.685623,1000,33647.088866
163417.424893,1000,33650.268066
162428.207813,1000,33653.422815
160525.919574,1000,33657.595339
161115.550998,1000,33660.767175
163094.848232,1000,33665.032782
160500.393621,1000,33668.055457
163179.845031,1000,33673.03984
163273.274397,1000,33676.196259
162554.571268,1000,33680.453331
162278.644627,1000,33683.636183
163383.449148,1000,33687.784347
163670.383646,1000,33690.951207
162037.033108,1000,33695.127734
162285.554394,1000,33698.299419
155253.134519,1000,33702.430023
162750.280319,1000,33705.637323
162975.901925,1000,33709.673467
144030.341313,1000,33712.755882
163296.018741,1000,33716.939436
161691.6916,1000,33719.98736
162476.350764,1000,33724.240442
163024.292208,1000,33727.207759
161908.932877,1000,33731.552018
163054.041726,1000,33734.714574
161755.189525,1000,33738.930958
163219.276662,1000,33742.110996
163264.56547,1000,33746.250787
161761.301041,1000,33749.420115
163242.775488,1000,33753.517123
162792.770573,1000,33756.732159
163887.115725,1000,33760.968375
162829.273696,1000,33764.145476
162367.190524,1000,33768.299915
161579.065078,1000,33771.502482
135707.132352,1000,33775.789929
77197.63646,1000,33779.26838
163116.145507,1000,33783.279399
163241.946495,1000,33786.455117
161650.825926,1000,33790.607678
162939.592736,1000,33793.790203
163847.520385,1000,33797.923652
141600.193039,1000,33801.213388
162744.196767,1000,33805.289342
162545.224984,1000,33808.427132
162846.41204,1000,33811.562865
162923.624642,1000,33816.973744
161581.529809,1000,33820.574257
163280.269918,1000,33824.588161
162247.660663,1000,33827.626157
162069.6215,1000,33832.059953
130377.626853,1000,33835.219593
162797.105407,1000,33839.385631
163914.740515,1000,33842.499818
162663.825163,1000,33846.729228
162166.496552,1000,33849.716375
137433.423496,1000,33854.12316
162195.715611,1000,33857.112346
162359.475154,1000,33861.371374
162444.30832,1000,33864.409153
162741.698761,1000,33868.723179
161574.942716,1000,33871.801255
161920.947607,1000,33875.959259
162474.483168,1000,33878.948515
162817.492314,1000,33883.276024
162239.857895,1000,33886.289918
163525.922899,1000,33890.739534
163814.314505,1000,33893.932739
162810.532314,1000,33898.109528
162685.836148,1000,33901.27966
162971.625902,1000,33906.115956
161937.794333,1000,33909.122452
162395.440643,1000,33913.643376
162806.821256,1000,33916.656454
162692.757267,1000,33920.944646
162649.296192,1000,33923.945197
162449.535201,1000,33928.29236
157225.486019,1000,33931.44797
163674.045715,1000,33935.832552
163831.723062,1000,33938.846056
163254.3999,1000,33943.131897
163413.612391,1000,33946.159223
162972.777884,1000,33950.45212
161989.812886,1000,33953.429
161884.213211,1000,33957.784656
160513.561005,1000,33960.938211
162830.865351,1000,33965.285359
162937.991528,1000,33968.248978
162352.973503,1000,33971.303523
162404.927909,1000,33975.69107
162500.584003,1000,33978.725111
162966.722427,1000,33982.940875
161046.684149,1000,33985.943577
163890.374564,1000,33990.491383
164242.857099,1000,33993.632375
161572.626284,1000,33997.951763
163787.102662,1000,34001.1327
163008.295604,1000,34005.285544
160116.465558,1000,34008.459073
162858.090738,1000,34012.672717
162256.967906,1000,34015.683791
163393.762793,1000,34020.038214
162982.561524,1000,34023.169917
162982.351315,1000,34027.37395
162632.079548,1000,34030.482813
154010.089218,1000,34034.709219
161846.954293,1000,34037.767946
163325.185906,1000,34042.046143
163698.498525,1000,34045.008434
163275.684456,1000,34049.63054
154067.291639,1000,34052.850521
161799.108236,1000,34057.019717
163905.242864,1000,34060.202918
162808.592597,1000,34064.310015
109782.567329,1000,34067.755706
162065.079284,1000,34071.846626
138869.797593,1000,34075.170104
163878.265161,1000,34079.276315
162148.144389,1000,34082.474097
161578.944905,1000,34086.622581
161825.447642,1000,34089.877735
163063.151858,1000,34094.000858
163021.591673,1000,34097.182599
163843.511507,1000,34101.301317
161325.435611,1000,34104.500159
162041.467384,1000,34108.659974
162680.894155,1000,34111.81555
163092.36822,1000,34116.177652
162244.689597,1000,34119.55348
162281.772892,1000,34123.982622
163299.705564,1000,34127.044408
161934.218986,1000,34130.130008
163199.535648,1000,34134.317908
162490.55699,1000,34137.401426
159869.240581,1000,34141.879278
163773.06839,1000,34145.05961
162175.561588,1000,34149.17993
162618.899019,1000,34152.330957
160380.089959,1000,34156.507596
163186.173438,1000,34159.644345
163764.60885,1000,34163.853523
163102.71409,1000,34166.974956
163301.813328,1000,34171.908224
162916.825781,1000,34175.046574
161982.546508,1000,34179.23214
163410.508729,1000,34182.384144
157983.215807,1000,34186.619545
162726.617013,1000,34189.765033
112062.498812,1000,34194.15407
163558.368247,1000,34197.158821
152297.830069,1000,34201.299274
161997.11277,1000,34204.50529
112605.692789,1000,34208.746611
161294.303075,1000,34211.923426
161970.71426,1000,34216.075518
161722.190485,1000,34219.26986
164293.150578,1000,34223.413028
158638.112545,1000,34226.747863
163521.13125,1000,34230.944154
163329.071236,1000,34234.127869
162899.513921,1000,34238.291342
161128.473621,1000,34241.451237
162723.167292,1000,34245.590828
125938.028884,1000,34248.906798
163801.681536,1000,34252.963674
163253.04477,1000,34256.131536
160772.045324,1000,34260.329386
162385.617739,1000,34263.50901
161075.98356,1000,34268.655585
161427.295882,1000,34271.820843
146841.382248,1000,34276.169151
164126.923599,1000,34279.416178
159497.893733,1000,34282.558631
163528.841054,1000,34286.765266
163133.072978,1000,34289.925419
161511.632535,1000,34294.107879
161268.514619,1000,34297.162005
162307.979913,1000,34301.613605
162103.330593,1000,34304.68098
162764.623511,1000,34308.967047
162682.25845,1000,34311.922511
162589.670921,1000,34316.368264
162342.243686,1000,34319.326661
163131.946249,1000,34323.822439
163322.921248,1000,34326.995291
162723.212923,1000,34331.26245
162442.557177,1000,34334.462685
161805.263892,1000,34338.586414
163006.054041,1000,34341.753564
162571.81418,1000,34345.897495
155382.471045,1000,34349.083133
162544.686109,1000,34353.223315
163732.977042,1000,34356.374744
162812.687244,1000,34360.460942
162496.274386,1000,34363.521556
163653.021142,1000,34367.808792
163166.171866,1000,34370.792888
163302.073348,1000,34375.12874
163403.911785,1000,34378.074898
