# {"t_start": 1557443895.6132104, "env_id": "HumanoidStandup-v2"} 
r,l,t
156166.895237,1000,5346.542147
155379.579942,1000,5355.547298
156376.63806,1000,5362.26322
153771.31751,1000,5370.288065
154871.849365,1000,5376.643167
147818.254044,1000,5384.756332
156650.101085,1000,5391.161612
155698.250588,1000,5399.634208
156300.71439,1000,5405.620761
155461.712923,1000,5415.199697
155753.647526,1000,5421.710282
155483.791575,1000,5430.014748
100245.935758,1000,5436.989301
155706.042137,1000,5445.206583
156466.802901,1000,5451.838056
156183.11573,1000,5460.069078
155045.840189,1000,5466.477428
155517.686986,1000,5474.865266
153069.966758,1000,5481.359291
155563.418225,1000,5489.855892
154108.57736,1000,5495.973533
156483.695122,1000,5504.970978
154641.815422,1000,5510.962964
156349.973818,1000,5519.76822
153609.684771,1000,5525.900017
156108.354226,1000,5534.5892
154894.8273,1000,5540.634708
155127.01464,1000,5549.374349
156253.346812,1000,5555.43679
155824.662941,1000,5564.706248
156087.19656,1000,5570.770383
155405.503877,1000,5580.004747
154267.589877,1000,5586.710066
95789.560743,1000,5595.367688
156073.226957,1000,5601.91903
155715.878882,1000,5609.758068
156505.613343,1000,5615.68244
155936.030609,1000,5624.0673
155476.941486,1000,5630.462846
156412.454953,1000,5639.124087
156642.471705,1000,5645.339218
156330.363454,1000,5653.748312
156239.32813,1000,5660.281272
155751.135431,1000,5666.607484
156604.600817,1000,5674.908229
156108.018258,1000,5681.398104
156069.480269,1000,5689.588025
156135.984376,1000,5696.078202
156159.581582,1000,5704.431827
154564.973806,1000,5710.841935
156057.594531,1000,5719.255733
151121.191699,1000,5725.789932
156321.441691,1000,5734.096836
154667.509686,1000,5740.449327
156040.442738,1000,5748.282701
155067.49971,1000,5754.294408
154903.38329,1000,5763.165963
155258.805821,1000,5769.12453
156207.486075,1000,5777.893555
155802.203473,1000,5783.982472
156272.774914,1000,5792.695899
155029.687252,1000,5798.693673
156010.670713,1000,5807.546582
155855.071915,1000,5813.531576
156340.132152,1000,5822.965812
155575.817326,1000,5829.272713
155976.910887,1000,5837.800904
152229.013818,1000,5844.243928
155238.226848,1000,5852.562942
156347.916325,1000,5858.496801
156287.469477,1000,5867.665274
156346.73132,1000,5874.467667
155873.708177,1000,5882.935142
154958.077289,1000,5888.775227
155050.255168,1000,5897.873875
156025.853173,1000,5904.172707
156493.755601,1000,5912.568619
155752.394273,1000,5918.545283
155471.600465,1000,5926.733259
129810.616505,1000,5933.024886
156108.265123,1000,5941.551985
103659.085185,1000,5947.893044
155563.745337,1000,5956.453235
155975.230316,1000,5962.981972
155843.607872,1000,5969.500892
156513.979781,1000,5977.996727
156869.91529,1000,5984.475297
109827.953264,1000,5993.155424
156458.046299,1000,5999.452892
156369.214939,1000,6007.927648
156293.795215,1000,6014.478034
156518.379359,1000,6022.64128
156242.873425,1000,6028.645718
154744.255154,1000,6037.936492
154644.7419,1000,6044.165341
155997.817874,1000,6052.818255
116408.900675,1000,6060.458008
156336.317913,1000,6069.102445
156142.179586,1000,6075.675975
155769.48812,1000,6084.190496
156620.568485,1000,6090.720886
155961.910229,1000,6099.254573
92467.420223,1000,6105.505812
155728.012183,1000,6114.082619
155318.87646,1000,6120.212566
155800.827978,1000,6129.178951
154004.016053,1000,6135.771834
155781.889259,1000,6144.142135
155991.498481,1000,6150.196931
155863.117579,1000,6159.576263
155750.708195,1000,6166.109095
156137.392161,1000,6174.710389
94752.464776,1000,6182.654361
155891.580804,1000,6191.088859
156315.785408,1000,6197.730376
156400.759961,1000,6205.957586
156251.383242,1000,6211.957413
156558.676844,1000,6220.867364
156320.766576,1000,6227.012052
155948.925329,1000,6235.746421
156056.541304,1000,6241.780962
156168.286108,1000,6250.696673
155406.177198,1000,6256.736103
155759.6554,1000,6265.5891
153869.781455,1000,6271.516255
156029.388315,1000,6280.393021
155997.779034,1000,6286.977352
155688.15362,1000,6293.444277
150514.686944,1000,6302.040493
155902.565762,1000,6308.567111
155687.668122,1000,6316.690288
155975.649397,1000,6322.799504
155279.488391,1000,6331.288359
156327.47755,1000,6337.395387
155893.643534,1000,6346.944701
154852.118494,1000,6353.48782
155892.605252,1000,6361.932601
156473.734404,1000,6368.501049
156447.879215,1000,6376.998528
147877.577667,1000,6383.754639
156244.540027,1000,6392.186033
156142.193795,1000,6398.89107
156307.070853,1000,6407.313739
156589.964041,1000,6413.957767
156096.797343,1000,6422.39447
155804.798462,1000,6428.532457
156349.783995,1000,6437.124415
156185.001132,1000,6443.377303
156785.849953,1000,6451.857444
156105.405143,1000,6458.306637
156411.38314,1000,6467.522586
156042.614157,1000,6473.528972
147065.758837,1000,6482.307659
156612.616038,1000,6488.909068
154160.867201,1000,6497.825274
156475.302171,1000,6504.257218
156405.131791,1000,6512.642626
155045.321759,1000,6519.073941
133752.476914,1000,6528.041449
155468.078459,1000,6534.485348
156157.125803,1000,6543.082221
155637.389426,1000,6549.286236
156128.952006,1000,6557.706518
156610.456486,1000,6564.208659
156157.675526,1000,6572.390078
156462.817514,1000,6578.108733
156460.557098,1000,6587.312839
156321.942835,1000,6593.167759
156322.252679,1000,6602.457309
155904.760774,1000,6608.307639
155941.239836,1000,6614.537723
156231.547434,1000,6622.813648
156284.580674,1000,6629.1241
154635.756092,1000,6638.994163
156728.297249,1000,6645.604465
149809.047846,1000,6654.169087
156079.381308,1000,6660.031733
154180.08292,1000,6668.465061
156190.745681,1000,6674.686536
156280.466553,1000,6683.988403
155912.045589,1000,6690.133719
156422.919719,1000,6698.709159
156556.648487,1000,6704.990781
156126.630151,1000,6713.389444
156013.013065,1000,6719.131962
155367.812131,1000,6728.598369
141421.55493,1000,6734.844144
156759.782319,1000,6743.687718
155982.657791,1000,6749.824625
156145.541102,1000,6759.055126
156481.016397,1000,6765.546485
156548.605207,1000,6773.972884
156010.786239,1000,6779.437154
156166.490293,1000,6788.816308
156134.168063,1000,6795.046517
156084.102753,1000,6803.568878
155741.083349,1000,6809.704063
156388.026711,1000,6818.69144
155835.64474,1000,6824.991143
155601.828958,1000,6833.237596
156265.905897,1000,6839.5078
156471.330479,1000,6848.623093
155741.926693,1000,6854.677474
155422.214366,1000,6864.076461
156380.691311,1000,6870.325376
156356.488947,1000,6879.14766
156282.380514,1000,6885.86722
155176.074559,1000,6894.53833
156702.582967,1000,6900.876023
156169.511607,1000,6909.089296
156851.542282,1000,6915.196792
156196.935987,1000,6924.40528
146854.964038,1000,6930.599461
156179.129326,1000,6936.944971
156246.40855,1000,6945.606874
156297.161414,1000,6951.67881
156607.113167,1000,6960.599689
155943.753143,1000,6967.152783
156287.183867,1000,6975.229809
154481.761516,1000,6981.545025
91879.198617,1000,6990.877707
155736.40991,1000,6997.229636
156642.56491,1000,7006.184178
156340.472942,1000,7012.315348
155897.325495,1000,7020.566833
155788.837784,1000,7027.121942
156518.447475,1000,7036.103737
156162.410835,1000,7042.819796
156114.454961,1000,7051.007664
156039.338693,1000,7056.976784
156287.226024,1000,7066.657754
155462.999678,1000,7073.118273
156273.942988,1000,7081.891694
156046.521724,1000,7088.395349
156924.666306,1000,7096.901608
155926.952515,1000,7103.069544
156506.469706,1000,7111.744644
155677.721547,1000,7118.618873
156495.782524,1000,7126.975617
150245.222407,1000,7133.343219
156265.735113,1000,7141.658716
156343.789719,1000,7148.26887
156157.105115,1000,7156.6174
144617.857957,1000,7163.29765
147107.197228,1000,7171.872935
156505.69411,1000,7178.461367
155796.434994,1000,7187.33656
129061.985293,1000,7194.088237
156762.560544,1000,7202.79595
155993.642158,1000,7209.307151
156003.424413,1000,7217.720734
142082.818466,1000,7224.314836
156178.749364,1000,7232.724994
155588.894584,1000,7239.229527
156977.769484,1000,7247.904394
156605.801706,1000,7253.890472
154817.803102,1000,7259.781672
156328.002311,1000,7269.481085
141534.443971,1000,7275.811754
156644.244128,1000,7284.435568
156342.526003,1000,7291.051929
156470.679932,1000,7299.428728
156576.219136,1000,7305.612209
156148.376417,1000,7313.952427
156326.703834,1000,7320.576375
156172.434321,1000,7328.413927
156620.659459,1000,7334.389198
156940.977437,1000,7343.12527
156425.047687,1000,7349.170336
155876.933228,1000,7357.698129
156372.12413,1000,7364.476903
155915.633654,1000,7373.374899
156156.479037,1000,7379.579628
156337.294288,1000,7388.799347
156378.606161,1000,7395.043024
156339.197923,1000,7403.535065
155073.190824,1000,7409.338458
155939.517124,1000,7417.961273
156029.757253,1000,7424.03208
116460.148193,1000,7432.937873
113584.112454,1000,7439.173645
155904.97724,1000,7448.208423
154708.302766,1000,7454.554798
156082.751182,1000,7462.930529
156669.978732,1000,7469.008044
156383.852201,1000,7477.536908
156253.534946,1000,7483.856078
156192.485183,1000,7492.534241
156140.77348,1000,7498.542478
135275.168064,1000,7507.472402
156079.108863,1000,7513.601647
156241.72384,1000,7522.645688
156693.025283,1000,7529.203563
156037.777533,1000,7538.260024
156572.365962,1000,7544.509483
156292.036781,1000,7552.921158
148728.096459,1000,7559.518684
156343.591368,1000,7567.581335
156352.216932,1000,7573.622982
155290.686211,1000,7579.881743
156006.594197,1000,7588.715594
156316.6042,1000,7595.145116
155754.602479,1000,7603.267546
156625.828109,1000,7609.376089
155737.367957,1000,7618.588547
156243.138243,1000,7624.693513
157221.953762,1000,7633.159385
156605.311789,1000,7638.382382
156261.513773,1000,7647.266984
156936.390966,1000,7653.508536
156160.025345,1000,7662.791571
156855.874354,1000,7669.419462
156258.686139,1000,7678.00796
156301.142542,1000,7684.309906
156227.487964,1000,7692.336371
155515.64225,1000,7698.554459
103143.894238,1000,7707.68516
156316.590392,1000,7713.740364
156018.178541,1000,7722.230192
156485.2338,1000,7728.601764
155077.143012,1000,7736.212298
156540.116157,1000,7742.18426
156192.876267,1000,7750.357235
156096.532364,1000,7756.708208
141351.160114,1000,7765.34927
156303.158451,1000,7771.86119
155901.905756,1000,7780.094116
155595.732594,1000,7786.56233
152206.362329,1000,7794.933675
143264.637584,1000,7801.456142
155616.076149,1000,7809.689187
156087.442796,1000,7816.193226
156463.554796,1000,7824.59948
155298.805521,1000,7831.175291
155857.10898,1000,7839.453807
155825.836068,1000,7845.824235
155663.179866,1000,7854.073551
155968.669266,1000,7860.347733
155715.713393,1000,7868.586883
156143.072138,1000,7875.07477
156107.389911,1000,7881.485872
155389.010418,1000,7889.889031
155824.325228,1000,7896.438604
156213.90334,1000,7904.831942
156305.799867,1000,7911.456822
144523.790436,1000,7919.517966
155691.914382,1000,7926.046151
155509.158366,1000,7934.279754
155988.34513,1000,7940.746612
155564.840368,1000,7948.903763
156137.945103,1000,7954.903572
154827.814285,1000,7964.348373
105226.273968,1000,7971.638134
155629.311059,1000,7980.171404
156709.6675,1000,7986.284991
135433.152589,1000,7995.181554
146695.120469,1000,8001.157614
156153.810536,1000,8009.262013
156689.220751,1000,8015.533281
155879.450399,1000,8023.839631
155290.223129,1000,8030.320733
156632.108671,1000,8038.560377
155895.282452,1000,8045.026346
156252.325726,1000,8053.05147
156186.158068,1000,8059.030071
156203.11057,1000,8067.590011
156006.222491,1000,8073.690835
156030.168062,1000,8082.587954
157353.889915,1000,8089.076064
132046.176923,1000,8098.089309
155657.350601,1000,8104.074546
156405.599207,1000,8113.357361
114101.971871,1000,8120.016754
95675.621253,1000,8129.056611
156386.243098,1000,8135.103472
156944.937173,1000,8144.08339
155108.317029,1000,8149.801679
156136.488612,1000,8158.801413
156237.874593,1000,8165.082275
156054.294429,1000,8173.728937
156489.954912,1000,8180.260509
155874.684604,1000,8188.791159
78256.266688,1000,8196.091786
156022.719844,1000,8202.302245
156085.20244,1000,8210.262585
155873.404454,1000,8216.242825
155354.267645,1000,8224.903755
155986.882431,1000,8230.874174
140234.392216,1000,8240.336738
156667.942976,1000,8246.441134
156219.385567,1000,8255.46541
155376.172533,1000,8261.660899
156323.412984,1000,8270.666932
156508.923433,1000,8277.313266
156251.728935,1000,8285.743771
156162.335155,1000,8292.237039
155995.296674,1000,8300.505973
156230.584611,1000,8306.508419
155597.607986,1000,8314.997213
156393.139389,1000,8321.658805
85682.894815,1000,8331.027772
155529.611147,1000,8337.068359
141571.997549,1000,8345.328692
155974.921532,1000,8351.584496
155837.365085,1000,8359.745233
155658.126868,1000,8365.662708
155500.648107,1000,8374.842504
155999.61608,1000,8381.364158
155430.319794,1000,8389.641415
155684.609015,1000,8396.149187
149915.440009,1000,8404.424896
155885.346994,1000,8410.478622
155877.842033,1000,8419.130442
155868.03707,1000,8425.097573
155852.71758,1000,8433.888185
155445.932484,1000,8440.293275
155665.629704,1000,8448.612264
155621.391169,1000,8454.550578
155766.958133,1000,8463.4323
155608.069689,1000,8469.502548
156020.458124,1000,8478.289348
156498.562034,1000,8484.326263
155185.063621,1000,8493.112614
156306.506778,1000,8499.58429
156393.97785,1000,8507.992902
106108.77504,1000,8515.158006
156283.749345,1000,8521.520394
154788.278712,1000,8529.855294
155586.154831,1000,8535.705888
88804.936834,1000,8545.929917
155500.371305,1000,8551.936521
