# {"t_start": 1557087785.134652, "env_id": "HumanoidStandup-v2"} 
r,l,t
154702.135942,1000,7826.047632
153440.262958,1000,7829.752038
154219.720102,1000,7834.209235
154205.104368,1000,7840.479788
154165.71713,1000,7844.104534
154183.25951,1000,7850.43903
154499.677327,1000,7854.999386
154011.841271,1000,7860.747307
154454.50314,1000,7864.714089
154239.381766,1000,7870.85718
154524.553205,1000,7874.767212
153473.878104,1000,7881.708176
154164.401001,1000,7886.233105
154176.890212,1000,7892.401292
100266.096726,1000,7897.900608
153756.48082,1000,7904.015796
154312.258106,1000,7907.680192
154558.108759,1000,7915.28508
154554.040894,1000,7919.398496
153990.837091,1000,7925.363109
154819.834812,1000,7929.63214
155056.454113,1000,7935.609255
154486.017463,1000,7940.077391
154152.073695,1000,7945.844663
154477.671955,1000,7950.350698
105927.58764,1000,7957.010592
153875.033596,1000,7961.019123
150389.534927,1000,7966.84392
150085.517899,1000,7971.219055
153589.115633,1000,7977.199118
154083.753324,1000,7981.457064
118543.721852,1000,7988.267952
153937.812667,1000,7993.038266
153784.140022,1000,7999.434462
153872.391493,1000,8003.258473
154216.672166,1000,8009.222013
146266.407586,1000,8013.703333
150580.418185,1000,8019.813887
154198.993367,1000,8023.549771
154072.137819,1000,8030.016127
153770.318183,1000,8034.146759
154862.839564,1000,8040.570845
153915.570343,1000,8044.721711
154604.353496,1000,8051.285376
154950.361949,1000,8055.322144
149957.505997,1000,8059.164375
153768.409268,1000,8064.953526
154395.564189,1000,8069.22752
116409.876807,1000,8075.273369
154408.854165,1000,8078.714132
154319.823584,1000,8085.947092
153000.695537,1000,8089.990159
153382.335622,1000,8096.382907
154513.716199,1000,8100.153185
152671.478163,1000,8105.45603
153624.791042,1000,8109.902901
154241.872495,1000,8117.730828
153935.870431,1000,8122.538802
74529.111757,1000,8132.266538
155049.053818,1000,8136.310205
154687.14656,1000,8142.044646
88649.677207,1000,8146.267756
154480.647584,1000,8152.333031
111488.513863,1000,8156.874061
154784.18793,1000,8162.235134
154700.905026,1000,8166.214312
154541.197931,1000,8172.700858
153869.126715,1000,8176.458175
150634.313435,1000,8182.458179
138412.018014,1000,8187.019955
153836.480355,1000,8193.0061
94149.031135,1000,8197.329106
153664.766589,1000,8203.257204
154515.506834,1000,8207.666162
154228.707436,1000,8213.835405
154528.829662,1000,8217.676528
104431.641254,1000,8225.564817
155010.551984,1000,8229.604369
154610.029134,1000,8235.188057
154157.924043,1000,8239.260852
127074.509562,1000,8245.757001
105996.976608,1000,8249.919389
106335.044115,1000,8256.148638
117683.366337,1000,8260.786013
111962.142458,1000,8266.685541
153106.534869,1000,8270.898202
105947.05226,1000,8277.441749
152609.972677,1000,8281.407153
143443.878542,1000,8285.54803
90619.788991,1000,8293.215599
154994.151262,1000,8297.184371
134531.635393,1000,8303.646346
154433.925945,1000,8307.471502
154446.343212,1000,8313.629713
154002.324182,1000,8317.862451
152629.413034,1000,8324.17283
142433.09297,1000,8327.945121
153733.031957,1000,8334.199325
154789.333773,1000,8338.53495
151954.528958,1000,8344.529349
153254.068465,1000,8348.307369
150559.565124,1000,8355.53314
