approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,loss,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
23641.082,0.9685547,1000.0,52878.22905742,0.44211798906326294,253,0.2347558,138,-33.27159,0.21172485,282624,1097.599620524008,282624,0.046061855
15903.206,0.96728516,1000.0,52870.80351092001,0.4585335850715637,267,0.24927168,139,-33.151978,0.22881517,284672,1105.2686229780084,284672,0.040912993
55344.2,0.9698731,1000.0,52510.288563780014,0.7412548363208771,271,0.27059183,140,-33.037746,0.24757126,286720,1112.8232113030099,286720,0.046041228
18768.012,0.9668945,1000.0,52536.679519260004,0.5132597088813782,252,0.23861186,141,-32.885414,0.2106241,288768,1120.9410677300184,288768,0.05597548
25890.35,0.9688965,1000.0,52370.375865580005,0.48758643865585327,265,0.24516053,142,-32.655067,0.2154828,290816,1128.6486434670223,290816,0.05935536
15210.689,0.9681152,1000.0,52235.61067092,0.4642871022224426,270,0.24225673,143,-32.479713,0.22120595,292864,1136.2263477810193,292864,0.042101555
16214.247,0.96845704,1000.0,52163.068050489994,0.35882049798965454,270,0.24746618,144,-32.30686,0.22720845,294912,1143.8017074500094,294912,0.040515386
18935.941,0.9656738,1000.0,52105.30496935,0.5927521288394928,259,0.27282137,145,-32.15373,0.2443671,296960,1151.691257448023,296960,0.056908578
13012.283,0.9674805,1000.0,52358.83524673,0.37307101488113403,263,0.24090545,146,-31.994751,0.20459847,299008,1159.453402233019,299008,0.07261396
12511.889,0.9657227,1000.0,52673.67387030999,0.577113002538681,273,0.2697728,147,-31.792446,0.23959002,301056,1166.9380778310006,301056,0.060365558
14627.76,0.9680176,1000.0,52792.52908686,0.4543813467025757,272,0.23790956,148,-31.564886,0.2177492,303104,1174.4624112140154,303104,0.04032077
8185.154,0.96611327,1000.0,52868.449045459995,0.40712273120880127,269,0.23530436,149,-31.38052,0.2161351,305152,1182.0697266260104,305152,0.038338594
