# {"t_start": 1557133668.0195303, "env_id": "HumanoidStandup-v2"} 
r,l,t
113797.460812,1000,55980.950836
126736.747418,1000,55985.491873
146618.033425,1000,55989.290148
174800.417803,1000,55993.645022
149121.014718,1000,55996.789035
158288.215101,1000,56001.408938
151867.412356,1000,56004.558436
146722.970246,1000,56009.66437
120212.091053,1000,56012.793798
150934.835212,1000,56017.42552
84296.750767,1000,56020.791942
120915.941097,1000,56025.132399
96859.50088,1000,56028.418023
151553.130271,1000,56032.763979
78910.74846,1000,56035.934758
140291.726901,1000,56041.082908
147108.032278,1000,56044.512559
163746.397306,1000,56048.91931
123458.903349,1000,56052.306731
115170.488499,1000,56056.714392
159304.447712,1000,56059.984743
166244.65466,1000,56064.480393
170434.951447,1000,56067.778147
112965.165944,1000,56072.485996
113591.526763,1000,56075.868927
145305.22651,1000,56080.27342
92442.020432,1000,56084.254123
158887.798283,1000,56087.497027
76157.880569,1000,56091.981619
144163.129206,1000,56095.362153
163345.273692,1000,56100.106319
98496.52835,1000,56103.290668
82232.139435,1000,56107.588791
108945.383314,1000,56110.990553
104088.254957,1000,56115.4884
126566.466348,1000,56119.001569
125216.467522,1000,56123.436632
164170.884873,1000,56126.801121
162208.472459,1000,56132.606209
69325.048449,1000,56135.877804
90532.98439,1000,56140.64983
118730.720284,1000,56143.900607
108320.725284,1000,56148.445205
132690.511661,1000,56151.876373
164730.867628,1000,56156.231675
90372.114623,1000,56159.501512
99235.969715,1000,56164.528043
150736.0458,1000,56168.040631
101498.176845,1000,56172.409948
113087.891861,1000,56175.59537
102045.594387,1000,56180.21488
147791.285898,1000,56183.233282
101544.262426,1000,56188.330602
95335.222934,1000,56192.025424
134833.276332,1000,56196.644678
74945.656952,1000,56200.089312
106593.232826,1000,56205.24424
125144.309393,1000,56208.485695
112124.729034,1000,56212.968551
101114.63145,1000,56216.07578
108807.936201,1000,56221.124352
129963.32173,1000,56224.298505
169927.295738,1000,56229.119437
164490.439642,1000,56232.436399
102902.971768,1000,56236.989717
152019.207843,1000,56240.413882
126783.093758,1000,56244.926807
123275.233886,1000,56248.256768
144054.916026,1000,56252.971351
159367.364862,1000,56256.207133
166618.19084,1000,56259.485842
146048.523401,1000,56264.045774
140042.203603,1000,56267.41633
167958.395867,1000,56271.843828
130106.353315,1000,56275.042908
139765.96025,1000,56280.051903
125970.602181,1000,56283.569229
151755.213423,1000,56287.870702
157261.448467,1000,56290.928832
130813.226825,1000,56296.368453
145493.388998,1000,56299.634556
155590.744998,1000,56304.41944
159375.864976,1000,56307.713436
159595.813313,1000,56312.645881
162221.043017,1000,56315.895783
141226.098597,1000,56320.237027
82480.675524,1000,56323.474899
102211.281907,1000,56327.936708
107844.929375,1000,56331.058183
86040.913911,1000,56336.119753
104153.991435,1000,56339.184251
72558.743075,1000,56344.444257
160323.023263,1000,56347.809163
144248.228381,1000,56353.100404
147509.553801,1000,56356.518207
85957.617276,1000,56360.86583
